32.23,3.669,10.78,42.5220680,2.0352166,1937.20,8,1.94,2024-11-10T11:47:11.00+02:00
32.58,3.671,10.78,42.5220680,2.0352166,1937.20,8,1.94,2024-11-10T11:47:12.00+02:00
31.67,3.667,10.78,42.5220680,2.0352166,1937.20,8,1.94,2024-11-10T11:47:13.00+02:00
31.89,3.669,12.87,42.5221825,2.0351501,1937.20,9,0.99,2024-11-10T11:47:14.00+02:00
32.23,3.668,10.56,42.5221825,2.0351501,1937.20,9,0.99,2024-11-10T11:47:15.00+02:00
31.89,3.666,10.56,42.5221825,2.0351501,1937.20,9,0.99,2024-11-10T11:47:16.00+02:00
31.55,3.666,11.35,42.5222816,2.0351167,1937.50,9,0.99,2024-11-10T11:47:17.00+02:00
31.89,3.668,11.35,42.5222816,2.0351167,1937.50,9,0.99,2024-11-10T11:47:18.00+02:00
31.20,3.668,11.35,42.5222816,2.0351167,1937.50,9,0.99,2024-11-10T11:47:19.00+02:00
30.99,3.664,11.94,42.5222816,2.0351167,1937.50,9,0.99,2024-11-10T11:47:20.00+02:00
31.55,3.668,13.57,42.5222816,2.0351167,1937.50,9,0.99,2024-11-10T11:47:21.00+02:00
30.99,3.662,13.57,42.5222816,2.0351167,1937.50,9,0.99,2024-11-10T11:47:22.00+02:00
30.30,3.664,14.33,42.5224991,2.0351000,1940.80,9,1.02,2024-11-10T11:47:23.00+02:00
30.86,3.664,14.33,42.5224991,2.0351000,1940.80,9,1.02,2024-11-10T11:47:24.00+02:00
30.86,3.664,6.70,42.5224991,2.0351000,1940.80,9,1.02,2024-11-10T11:47:25.00+02:00
30.51,3.664,6.70,42.5224991,2.0351000,1940.80,9,1.02,2024-11-10T11:47:26.00+02:00
30.17,3.664,5.43,42.5225487,2.0350833,1943.10,8,1.04,2024-11-10T11:47:27.00+02:00
30.38,3.667,5.43,42.5225487,2.0350833,1943.10,8,1.04,2024-11-10T11:47:28.00+02:00
29.61,3.662,0.00,42.5225487,2.0350833,1943.10,8,1.04,2024-11-10T11:47:29.00+02:00
29.82,3.661,4.69,42.5225487,2.0350833,1943.10,8,1.04,2024-11-10T11:47:30.00+02:00
29.82,3.663,0.00,42.5225487,2.0350833,1943.10,8,1.04,2024-11-10T11:47:31.00+02:00
29.69,3.665,0.00,42.5225487,2.0350833,1943.10,8,1.04,2024-11-10T11:47:32.00+02:00
29.48,3.663,0.00,42.5226326,2.0350499,1946.60,7,1.13,2024-11-10T11:47:33.00+02:00
28.92,3.657,0.00,42.5226326,2.0350499,1946.60,7,1.13,2024-11-10T11:47:34.00+02:00
29.69,3.664,10.56,42.5226326,2.0350499,1946.60,7,1.13,2024-11-10T11:47:35.00+02:00
28.58,3.657,10.56,42.5226326,2.0350499,1946.60,7,1.13,2024-11-10T11:47:36.00+02:00
29.14,3.659,12.04,42.5227661,2.0349166,1947.80,8,1.06,2024-11-10T11:47:37.00+02:00
28.45,3.659,12.04,42.5227661,2.0349166,1947.80,8,1.06,2024-11-10T11:47:38.00+02:00
28.66,3.662,12.07,42.5228348,2.0348666,1949.10,8,1.06,2024-11-10T11:47:39.00+02:00
28.10,3.658,14.83,42.5228348,2.0348666,1949.10,8,1.06,2024-11-10T11:47:40.00+02:00
28.10,3.658,14.83,42.5228348,2.0348666,1949.10,8,1.06,2024-11-10T11:47:41.00+02:00
28.10,3.656,12.63,42.5229492,2.0348334,1950.70,8,1.15,2024-11-10T11:47:42.00+02:00
27.76,3.659,12.63,42.5229492,2.0348334,1950.70,8,1.15,2024-11-10T11:47:43.00+02:00
27.41,3.656,12.63,42.5229492,2.0348334,1950.70,8,1.15,2024-11-10T11:47:44.00+02:00
27.41,3.658,12.63,42.5229492,2.0348334,1950.70,8,1.15,2024-11-10T11:47:45.00+02:00
27.41,3.658,14.02,42.5229492,2.0348334,1950.70,8,1.15,2024-11-10T11:47:46.00+02:00
26.86,3.654,14.02,42.5229492,2.0348334,1950.70,8,1.15,2024-11-10T11:47:47.00+02:00
27.07,3.656,11.89,42.5229492,2.0348334,1950.70,8,1.15,2024-11-10T11:47:48.00+02:00
26.51,3.654,11.89,42.5229492,2.0348334,1950.70,8,1.15,2024-11-10T11:47:49.00+02:00
26.73,3.656,8.17,42.5229492,2.0348334,1950.70,8,1.15,2024-11-10T11:47:50.00+02:00
26.38,3.656,8.17,42.5229492,2.0348334,1950.70,8,1.15,2024-11-10T11:47:51.00+02:00
26.59,3.660,8.22,42.5231819,2.0346167,1955.10,7,1.15,2024-11-10T11:47:52.00+02:00
26.38,3.654,8.22,42.5231819,2.0346167,1955.10,7,1.15,2024-11-10T11:47:53.00+02:00
26.04,3.654,11.13,42.5231819,2.0346167,1955.10,7,1.15,2024-11-10T11:47:54.00+02:00
25.83,3.650,13.85,42.5231819,2.0346167,1955.10,7,1.15,2024-11-10T11:47:55.00+02:00
26.25,3.657,13.85,42.5231819,2.0346167,1955.10,7,1.15,2024-11-10T11:47:56.00+02:00
25.69,3.653,14.19,42.5233498,2.0344999,1960.20,6,1.43,2024-11-10T11:47:57.00+02:00
26.04,3.653,14.26,42.5233498,2.0344999,1960.20,6,1.43,2024-11-10T11:47:58.00+02:00
26.25,3.655,14.26,42.5233498,2.0344999,1960.20,6,1.43,2024-11-10T11:47:59.00+02:00
26.04,3.654,16.30,42.5233498,2.0344999,1960.20,6,1.43,2024-11-10T11:48:00.00+02:00
25.91,3.659,16.30,42.5233498,2.0344999,1960.20,6,1.43,2024-11-10T11:48:01.00+02:00
